solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot,dist
1636148068921376768,Gaia DR3 4057481722235386368,4057481722235386368,1376532778,2016.0,266.4160280396208,0.20140739,-29.017012742839505,0.15837221,0.9071569123625123,0.20399876,4.4468746,2.7788286,1.3631856228526433,0.23905732,2.4214899492044855,0.14720733,0.5005513,-0.04558002,-0.40427613,-0.43795684,-0.24266507,-0.41386414,-0.8337793,-0.19690177,0.27164456,0.48745543,382,0,381,1,0.31338087,401.35327,0.0,0.0,31,False,1.3196902,,,,,,,,44,18,0.3785738,46,32,0,0.053247843,18.775433,0,0,1.0105598,0.3707844,0.6183153,0.28998402,0.2655273,-174.19722,-9.796492,-58.26711,-23.587177,False,377,712.312329695882,1.2264974,580.76953,18.55569,40,196.43164763114632,7.9922085,24.577894,19.605513,39,773.1666399275977,8.0408535,96.1548,17.527212,1.3611982,0,40,0,39,0,2.0783005,1.0498219,1.0284786,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,359.93602762271973,-0.050354813642435096,266.85126493558266,-5.616896567346928,False,False,0,False,False,False,False,False,True,False,False,1.03667956e-13,5.109909e-13,0.9999956,3792.1587,3755.8684,3841.7505,4.2963,4.2492,4.3748,-2.0385,-2.1463,-1.9025,571.1063,544.1883,600.7047,1.1195,1.054,1.2023,0.7831,0.7355,0.8438,0.4251,0.3989,0.4587,PHOENIX,0.009243299520288708
1636148068921376768,Gaia DR3 4057481722238446720,4057481722238446720,185337468,2016.0,266.4191851777063,39.192955,-29.01686982262291,16.171463,,,,,,,,,0.3591689,,,,,,,,,,44,0,44,0,2.1027882,59.784393,7.112032,1.4883723,3,False,,,,,,,,,5,4,203692.53,6,5,0,0.17446458,176.93333,0,0,,0.5696085,0.90361965,0.42857265,0.6566289,176.51352,-7.301073,59.30922,-5.9731374,False,43,72.92875466681623,2.5592537,28.496101,21.030119,4,53.85279379264265,14.679486,3.6685748,21.01052,5,114.29385345846555,31.167324,3.6671052,19.602839,2.305629,0,0,0,0,0,1.4076824,-0.019598007,1.4272804,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,359.93758784718017,-0.052637000984776805,266.8540346456336,-5.616684741237269,False,False,0,False,False,False,False,False,False,False,False,3.9825038e-05,6.7324113e-06,0.9995812,,,,,,,,,,,,,,,,,,,,,,,0.009310254170664415
1636148068921376768,Gaia DR3 4057482027176142080,4057482027176142080,1529735976,2016.0,266.4074103151194,1.3132288,-29.00341029113378,1.0986046,0.025036368890960038,1.057018,0.023685846,4.5076923,0.7772798017613572,1.7430921,-4.440171744964952,1.0117427,0.5688942,0.10411439,-0.54916793,-0.5049674,-0.0344823,-0.4715216,-0.8930704,0.05375379,0.111157164,0.535967,258,0,257,1,4.458914,389.19153,3.0555122,3.7633517,95,False,,1.2732761,0.19636996,0.043383252,0.11730764,0.023965964,-0.018106798,-0.20949914,29,13,2.7843328,30,22,0,0.020535026,8.712695,0,0,1.2040597,0.31219316,0.6640771,0.3181285,0.2849419,166.97531,-9.27876,55.22556,-17.740494,False,253,115.24938236501418,0.8962454,128.59132,20.53327,17,28.12357755905007,3.8641446,7.278086,21.715866,28,188.73683697440322,5.9481387,31.730402,19.058254,1.8816622,0,0,0,0,1,2.6576118,1.1825962,1.4750156,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,359.94371188550207,-0.03683529193122078,266.8433526401156,-5.60348689849395,False,False,0,False,False,False,False,False,False,False,False,1.5935841e-13,5.8367984e-11,0.9999969,,,,,,,,,,,,,,,,,,,,,,,0.009315205106982607
1636148068921376768,Gaia DR3 4057481821018741504,4057481821018741504,1549513454,2016.0,266.4221606278201,0.36819315,-28.999618116301715,0.2923185,0.5339496414239123,0.38562936,1.3846188,6.6296234,-2.9810223918332377,0.42425057,-5.921605493887401,0.26452956,0.59331095,-0.21912073,-0.2584165,-0.48104873,-0.38405702,-0.30761084,-0.828464,-0.2615593,0.33921424,0.4620567,350,0,347,3,-1.1933452,350.63147,0.0,0.0,95,False,,1.1962157,0.06402591,0.07184936,0.05801166,0.121786825,-0.16331285,-0.17230478,40,16,0.65873265,41,28,0,0.08822073,6.830656,0,0,0.9536919,0.42896956,0.6292542,0.28061536,0.3083512,-169.62067,-12.666591,-56.70238,-24.266014,False,338,338.5373095044399,0.9496109,356.5011,19.36335,35,93.38414644796535,6.616133,14.114611,20.412859,35,361.76438677627283,5.1573954,70.14478,18.351831,1.3444561,0,0,0,0,0,2.0610275,1.049509,1.0115185,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,359.95366956361227,-0.045871552128730064,266.85621597881465,-5.599373475104257,False,False,0,False,False,False,False,False,False,False,False,1.9972357e-11,5.100794e-13,0.99999535,,,,,,,,,,,,,,,,,,,,,,,0.009421833811087962
1636148068921376768,Gaia DR3 4057481756593752576,4057481756593752576,1631290543,2016.0,266.42757872208995,15.050965,-29.007259360376892,11.109619,,,,,,,,,0.9614186,,,,,,,,,,77,0,77,0,1.0271194,84.29938,1.5516055,0.2129687,3,False,,,,,,,,,9,7,56.975555,9,7,0,0.12363493,173.87164,0,0,,0.7216051,0.828048,0.404339,0.41473114,167.04912,-12.679035,48.82201,-10.233282,False,76,80.19923898059304,1.3591472,59.00703,20.92694,7,32.89321198511725,9.247797,3.55687,21.545776,8,68.96287325506094,12.640378,5.4557605,20.151358,1.270038,0,0,0,0,0,1.3944187,0.61883545,0.77558327,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,359.9496150713015,-0.05389677372295975,266.86116722280957,-5.6068942437446285,False,False,0,False,False,False,False,False,False,False,False,7.8093115e-05,8.641059e-06,0.9997121,,,,,,,,,,,,,,,,,,,,,,,0.009434838771512065
1636148068921376768,Gaia DR3 4057481790953484928,4057481790953484928,1431110045,2016.0,266.4072324537089,14.255458,-29.013022877714963,5.5124803,,,,,,,,,0.13559148,,,,,,,,,,83,0,83,0,2.4765828,112.349236,4.253141,1.6209363,3,False,,,,,,,,,10,6,93.41886,11,10,1,0.05888602,27.367302,0,0,,0.24707407,0.7325258,0.42458048,0.3588527,172.35243,-8.220127,57.340153,-12.194138,False,82,89.33196618545108,1.5350648,58.19426,20.809849,8,32.63116339727346,6.8685656,4.7507973,21.55446,10,170.6293042273293,9.985174,17.088264,19.16776,2.2753386,0,0,0,1,0,2.3866997,0.74461174,1.6420879,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,359.93542602605504,-0.04171080028519444,266.8434383039581,-5.613100365505295,False,False,0,False,False,False,False,False,False,False,False,1.842097e-06,2.242123e-06,0.99976504,,,,,,,,,,,,,,,,,,,,,,,0.009872162962553492
1636148068921376768,Gaia DR3 4057481790956552704,4057481790956552704,1470517384,2016.0,266.40600388001343,1.4211869,-29.011075340677728,1.2906703,0.24150598880859508,1.1240312,0.21485701,4.7877254,-2.380448711364049,1.4872255,-4.154007349125027,1.0960734,0.4181691,-0.13507773,-0.6570049,-0.38059273,0.25536612,-0.37669918,-0.9379751,-0.12619282,-0.23220755,0.44005835,276,0,275,1,0.91085404,311.9208,1.7155721,1.0436774,95,False,,0.7905243,0.17776717,-0.035238422,0.21414235,0.25208026,-0.042246345,-0.2897363,31,12,2.6005077,32,26,1,0.027799867,110.65043,0,0,1.0382706,0.5081547,0.6454115,0.28012168,0.32572103,171.27701,-8.065583,48.668827,-19.00493,False,273,116.84869738566334,0.76475453,152.79242,20.518307,16,33.29216293469366,7.0712147,4.708125,21.532688,29,151.9795989636135,5.3650136,28.327906,19.293432,1.5855697,0,0,0,0,0,2.239256,1.0143814,1.2248745,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,359.9365285527494,-0.0397790415647967,266.8423100362821,-5.611180354391197,False,False,0,False,False,False,False,False,False,False,False,1.9405179e-11,1.1437867e-10,0.9999979,,,,,,,,,,,,,,,,,,,,,,,0.010001943123823675
1636148068921376768,Gaia DR3 4057481786652848512,4057481786652848512,1624958616,2016.0,266.405227289461,0.10687127,-29.01004392602343,0.08277241,1.1128843605879755,0.111653514,9.967302,7.3478007,-6.2083791423827925,0.12718935,-3.9301659474292947,0.07572202,0.5065467,-0.24448526,-0.24584119,-0.41508326,-0.3164769,-0.29201448,-0.81835425,-0.26829907,0.27474514,0.42418104,364,0,364,0,0.46817505,388.456,0.0,0.0,31,False,1.3728254,,,,,,,,41,17,0.19236639,43,29,0,0.054581117,8.008369,0,0,1.0165892,0.43358788,0.62722707,0.24564935,0.29871312,-171.36986,-10.619714,-55.988113,-23.109842,False,354,1942.9554099995812,1.6059105,1209.8777,17.46621,43,623.5428900152568,5.9573984,104.66698,18.351376,41,1892.999697703952,6.413638,295.15225,16.55502,1.2952138,0,0,0,0,0,1.7963562,0.88516617,0.91119003,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,359.9370550532212,-0.038661964569689775,266.84160185997007,-5.610166281548957,False,False,0,True,False,False,False,False,True,True,False,1.0208687e-13,5.1184046e-13,0.9999951,4554.6187,4490.5957,4608.1313,4.5129,4.4882,4.5374,-0.3209,-0.462,-0.2524,1004.9072,964.5895,1025.2493,1.3457,1.2943,1.3943,0.9952,0.9562,1.0328,0.5317,0.5113,0.5514,PHOENIX,0.010374566947960158
1636148068921376768,Gaia DR3 4057481825307016448,4057481825307016448,465055109,2016.0,266.42585362648464,0.5786124,-29.00107186329063,0.4575044,1.3465623577062247,0.55120337,2.4429502,2.3979273,0.7322580293044685,0.5663011,2.2833864290085293,0.39373958,0.7141128,-0.34337497,-0.32814384,-0.6194949,-0.482573,-0.38212708,-0.8740961,-0.1492088,0.44727048,0.5009448,343,0,343,0,2.4723454,433.87463,1.1091799,1.8631835,95,False,,1.2768679,0.08497705,0.025414953,0.011530865,0.1414261,-0.16929328,-0.1358609,39,15,0.9746571,40,29,0,0.04540092,9.752467,0,0,1.0957072,0.45779833,0.6903176,0.31720182,0.30897865,-170.83148,-14.091928,-57.328358,-20.871336,False,339,260.80829732228466,0.8624028,302.42053,19.646563,35,49.083198325228516,4.1450467,11.841411,21.11121,35,303.65842323078743,5.5104218,55.106205,18.541933,1.3524939,0,0,0,0,0,2.5692768,1.4646473,1.1046295,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,359.95411107224567,-0.04938596293548291,266.85949683285946,-5.600746250163698,False,False,0,False,False,False,False,False,False,False,False,1.4121515e-13,5.104026e-13,0.9999902,,,,,,,,,,,,,,,,,,,,,,,0.01038184027080622
1636148068921376768,Gaia DR3 4057481790954865536,4057481790954865536,18293201,2016.0,266.40929087916834,0.053474944,-29.015889652340928,0.041449197,0.5775653730194842,0.056064177,10.301861,2.9363885,-0.3372959740943995,0.056744657,-2.9169519281668372,0.038520504,0.48542136,-0.31315026,-0.34598812,-0.4362761,-0.40318298,-0.33095884,-0.83208567,-0.053119335,0.41843534,0.40384966,373,0,373,0,-1.46918,341.81824,0.0,0.0,31,False,1.40427,,,,,,,,42,18,0.09111089,44,31,0,0.062764436,2.7949429,0,0,0.9454479,0.40211558,0.6161059,0.24587591,0.27254346,-173.3732,-9.320896,-57.756714,-24.035131,False,371,6545.879405579241,2.6265104,2492.2344,16.147448,42,2393.8100769587736,7.7432537,309.14783,16.890818,42,6002.6122521716825,9.369038,640.6861,15.302045,1.2827035,0,0,0,0,0,1.5887728,0.74337006,0.8454027,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,359.93391693638284,-0.0447408765001402,266.8453186300723,-5.615921168190511,False,False,0,True,False,False,False,False,True,True,False,1.02039274e-13,5.0973906e-13,0.99999833,8015.14,7935.6304,8069.5645,4.2963,4.2798,4.3178,0.1597,0.0482,0.2239,1851.1882,1749.8698,1907.646,3.0735,3.0364,3.0978,2.5359,2.5021,2.5581,1.3794,1.362,1.3909,A,0.010428058314868816
1636148068921376768,Gaia DR3 4057481790953489152,4057481790953489152,514947166,2016.0,266.41163835275813,1.2350765,-29.017295350828824,1.0145029,-0.8889828164306456,1.2546468,-0.70855224,4.1268134,-2.514459748629764,1.4531329,-3.2723207146611655,0.9553853,0.428568,0.054502565,-0.3593689,-0.31413332,-0.36189088,-0.21246624,-0.865272,0.13016823,0.43127725,0.30445388,212,0,210,2,0.13446398,217.00745,0.87389326,0.21993671,95,False,,0.9960973,0.20929472,0.11605177,0.21418084,-0.025049258,-0.018433701,-0.34406927,24,11,2.2139146,25,20,0,0.15765049,177.34299,0,0,1.0050272,0.41716808,0.7447462,0.37991315,0.3352588,178.82896,-10.823719,59.16673,-13.51895,False,209,103.37594966128728,0.90270513,114.51796,20.651318,16,34.49570985396738,6.969119,4.949795,21.49413,21,125.80626283094568,7.7600555,16.21203,19.49864,1.5506699,0,0,0,0,0,1.9954891,0.8428116,1.1526775,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,359.93378658047953,-0.047225439482237876,266.84741605015745,-5.617275056482991,False,False,0,False,False,False,False,False,False,False,False,1.12898054e-13,1.5516388e-10,0.99998415,,,,,,,,,,,,,,,,,,,,,,,0.010521496102775888
1636148068921376768,Gaia DR3 4057482027177151360,4057482027177151360,150224107,2016.0,266.4123614000349,0.89018154,-28.997882967197697,0.6973626,-0.3159623920256274,0.81072974,-0.38972592,4.126255,-1.7476650484389642,1.0829458,-3.737866919065213,0.6298733,0.6540989,0.022058323,-0.5730294,-0.5968747,-0.21488835,-0.4908085,-0.88810384,-0.34317476,0.18481836,0.56869507,330,0,330,0,2.8818934,459.4509,2.2958906,3.823902,95,False,,0.99713624,0.12701759,0.03225288,0.034525048,0.16057348,-0.10929887,-0.13993806,37,15,1.7784367,38,28,0,0.04210953,16.576138,0,0,1.1142547,0.3821761,0.6404911,0.27195734,0.32493374,-175.04152,-9.202181,-59.240726,-20.61641,False,0,,,,,0,,,,,36,289.21770612197054,5.157923,56.07251,18.594833,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,359.95068584619105,-0.03765175293313461,266.8475633387741,-5.5978529296276855,False,False,0,False,False,False,False,False,False,False,False,1.0202967e-13,5.0970735e-13,0.9999993,,,,,,,,,,,,,,,,,,,,,,,0.010647304415892579
1636148068921376768,Gaia DR3 4057481756597207680,4057481756597207680,1689243224,2016.0,266.4288679251373,18.808332,-29.005805524672358,11.093239,,,,,,,,,0.8819618,,,,,,,,,,99,0,99,0,2.4444652,130.82545,2.8688164,1.2294875,3,False,,,,,,,,,11,6,75.75261,12,10,2,0.06387315,9.760172,0,0,,0.78983927,0.8874118,0.5900006,0.6113967,172.62428,-8.13052,54.270706,-6.3624806,False,98,80.6880116030301,1.1946094,67.54343,20.920343,8,37.6224170408624,10.628812,3.5396636,21.399925,11,112.60668507540252,7.6764126,14.669181,19.618984,1.8618516,0,0,0,0,0,1.780941,0.47958183,1.3013592,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,359.9514433928945,-0.054101999484167974,266.8622634068982,-5.605412784212852,False,False,0,False,False,False,False,False,False,False,False,9.202563e-06,4.200365e-06,0.99890506,,,,,,,,,,,,,,,,,,,,,,,0.010733123459723421
1636148068921376768,Gaia DR3 4057481790951892992,4057481790951892992,249432061,2016.0,266.4041721330847,1.1931982,-29.007255267571008,0.98330545,1.9086041283458182,0.89762765,2.126276,3.0308306,3.0045975859325766,1.1469204,-0.39790416918160004,0.854674,0.8134932,-0.45428947,-0.6212154,-0.7817478,-0.41187656,-0.64605325,-0.9530944,-0.03575704,0.41536298,0.67618525,292,0,289,3,-0.00010459351,311.56512,0.8108491,0.43067706,95,False,,1.2062594,0.12249624,0.056466274,0.13501248,-0.040445924,-0.030154528,-0.20047279,33,12,2.2427278,35,27,0,0.037515465,1.0218452,0,0,0.998818,0.57627183,0.6545349,0.27985424,0.3018685,178.15901,-8.295657,53.741352,-18.213985,False,286,171.2817115483296,0.8244269,207.75851,20.10309,29,42.20397949046669,4.6829405,9.012281,21.275158,31,195.16979041089743,5.349065,36.486713,19.021864,1.3858676,0,0,0,0,0,2.253294,1.1720676,1.0812263,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,359.93895447932374,-0.03642135593401626,266.8406046977582,-5.607401627748315,False,False,0,False,False,False,False,False,False,False,False,7.290904e-11,1.4197382e-10,0.9999894,,,,,,,,,,,,,,,,,,,,,,,0.011063886458539148
1636148068921376768,Gaia DR3 4057481821013456256,4057481821013456256,352668745,2016.0,266.42258771767865,0.2039885,-28.99780004125679,0.16362514,0.07861861731920056,0.21334209,0.36850965,1.9100425,0.6007653527874552,0.25279123,-1.8131032781298755,0.15660937,0.46121922,-0.12378095,-0.3225709,-0.4205319,-0.25334132,-0.40820354,-0.81018996,-0.18934895,0.25823244,0.48926568,379,0,375,4,1.0422547,602.2026,0.9118178,6.9472175,95,False,,1.0725836,0.036812283,0.11892611,0.067100435,0.047915652,-0.0890796,-0.1663441,43,18,0.393905,45,30,0,0.052674063,14.282121,0,0,1.0376955,0.37344444,0.5715149,0.29511622,0.24304065,-172.04861,-8.44195,-57.253025,-27.759916,False,361,871.7874271384646,1.5250804,571.6337,18.33634,30,45.82942648802031,4.8409085,9.467113,21.18568,40,1499.9235898422392,9.739131,154.01001,16.807722,1.7730848,0,1,0,1,0,4.3779583,2.8493404,1.5286179,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,359.9554160824375,-0.0452433743600004,266.8565456373374,-5.597546649188788,False,False,0,False,False,False,False,False,True,False,False,1.0202254e-13,5.0959643e-13,1.0,4428.8433,4393.2026,4468.7744,2.562,2.4571,2.7291,0.4646,0.3875,0.6158,1724.8158,1338.6749,1935.6448,9.9673,9.9251,9.9925,6.1192,6.0865,6.138,3.5061,3.4897,3.517,MARCS,0.011200207595893448
1636148068921376768,Gaia DR3 4057481717934240384,4057481717934240384,350684226,2016.0,266.421611367956,0.29433239,-29.018223481337994,0.23461895,-0.31892181338203596,0.29346994,-1.0867274,2.2972412,-0.80152799262317,0.34281856,-2.152874730085241,0.21779537,0.54097456,-0.1256851,-0.33591208,-0.47343063,-0.2798846,-0.41718292,-0.82832944,-0.17613965,0.29278338,0.49702296,361,0,360,1,-1.6171123,431.73434,0.6402727,1.3599585,95,False,,1.0081161,0.051631793,0.11796819,0.12500058,-0.009707351,-0.08817164,-0.22087912,41,17,0.54574823,42,29,0,0.061055504,5.5195684,0,0,0.9389228,0.39872858,0.60118186,0.29504842,0.26757702,-171.07678,-10.674863,-57.09198,-25.068724,False,356,447.6821192262498,1.0659912,419.96796,19.059942,24,29.63637184936461,4.634018,6.3953943,21.65898,39,766.024801771659,8.280562,92.50879,17.537289,1.7772905,0,0,0,0,0,4.1216908,2.5990372,1.5226536,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,359.9375375517317,-0.05515318677610521,266.85619979638847,-5.617985032987409,False,False,0,False,False,False,False,False,False,False,False,1.0261121e-13,5.0961454e-13,0.99999964,,,,,,,,,,,,,,,,,,,,,,,0.011243043841083628
1636148068921376768,Gaia DR3 4057481786657974528,4057481786657974528,932478424,2016.0,266.40841950769715,1.2084366,-29.016478361980976,1.0157955,0.1726383403551941,0.68217653,0.25306988,5.3902574,-3.2316849462483765,1.2237425,-4.314056916403493,0.8819289,0.8682826,-0.15787919,-0.79402643,-0.838125,-0.23459148,-0.79926974,-0.9560195,-0.026135447,0.26068023,0.81965303,319,0,317,2,2.0531511,390.28577,1.5383356,1.9572165,95,False,,1.2588358,0.115317136,0.10687362,0.124178916,-0.027711887,-0.08136175,-0.18593472,36,14,2.45202,38,29,1,0.06653637,12.389156,0,2,1.0823426,0.42436343,0.6782203,0.27156803,0.33972448,-178.52281,-13.448,56.612175,-21.270067,False,314,180.81795742771342,0.7792658,232.0363,20.044264,28,52.4484580944852,4.6051807,11.389012,21.039211,32,235.38412501563326,6.613799,35.58985,18.818453,1.5918362,0,0,0,0,0,2.2207584,0.99494743,1.225811,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,359.9330174369245,-0.044397185951618276,266.8445680049431,-5.616528770219096,False,False,0,False,False,False,False,False,False,False,False,2.1684843e-11,1.2813853e-10,0.9999934,,,,,,,,,,,,,,,,,,,,,,,0.011367563937647613
1636148068921376768,Gaia DR3 4057482203264139264,4057482203264139264,1547324920,2016.0,266.4262894596664,0.5440279,-28.99971739548264,0.43546712,0.4070475582252428,0.55887806,0.7283298,5.6426144,5.050366795063689,0.5424561,2.516523995917879,0.37888378,0.6927564,-0.4097953,-0.29011783,-0.6135214,-0.5235511,-0.33682472,-0.8745025,-0.17850995,0.48446602,0.45169553,343,0,342,1,1.905637,414.12622,1.0750972,1.7167672,95,False,,1.2864264,0.08112394,0.05064275,0.016625157,0.112634204,-0.16089518,-0.15273124,39,15,0.9155694,40,28,0,0.046764523,6.9250984,0,0,1.073389,0.5124469,0.6467768,0.3192572,0.28014776,-169.90402,-12.406263,-56.908463,-22.501972,False,339,271.4546102325081,0.79379535,341.97055,19.603125,35,85.23017356425994,9.210572,9.253515,20.512058,37,285.9986935633634,4.5425587,62.959824,18.606985,1.3675541,0,2,0,1,0,1.9050732,0.90893364,0.9961395,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,359.9554658408547,-0.04900584477667761,266.8598458207148,-5.599382705625013,False,False,0,False,False,False,False,False,False,False,False,2.6507484e-11,7.4534746e-11,0.99998754,,,,,,,,,,,,,,,,,,,,,,,0.011576096061227953
1636148068921376768,Gaia DR3 4057481756598485376,4057481756598485376,1651319446,2016.0,266.4237642122262,40.181675,-29.017760491548714,14.266186,,,,,,,,,-0.087978505,,,,,,,,,,52,0,52,0,1.2751583,59.693542,2.776683,0.3886221,3,False,,,,,,,,,6,3,1844436.2,7,7,0,0.18083438,176.75798,0,0,,0.9779481,0.9157798,0.8259231,0.73047274,175.8343,-3.6858354,57.17594,-1.5271305,False,52,70.41165768323802,1.5432094,45.626766,21.068256,7,33.8224173567534,6.8984733,4.9028845,21.515532,7,70.47681711812943,11.496185,6.1304526,20.127779,1.481278,0,0,0,0,1,1.3877525,0.44727516,0.9404774,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,359.93891341310444,-0.056519027234319445,266.8580792833723,-5.617475237056672,False,False,0,False,False,False,False,False,False,False,False,4.9770515e-05,2.2318423e-05,0.99902314,,,,,,,,,,,,,,,,,,,,,,,0.011675833412884015
1636148068921376768,Gaia DR3 4057481790947289088,4057481790947289088,1092861032,2016.0,266.40288017905687,0.5050803,-29.008060632785227,0.38546085,0.7448575817667579,0.56573004,1.3166307,4.569475,-0.02017207306418156,0.6080481,-4.569430465034047,0.35801858,0.4580928,-0.20460285,-0.03522008,-0.2639157,-0.4354719,-0.142145,-0.7625431,-0.17506336,0.40909234,0.37420112,327,0,326,1,-0.37708613,346.30505,0.0,0.0,95,False,,1.1778538,0.09598032,-0.051000778,-0.0086915875,0.115739636,-0.09129291,-0.16303402,37,17,0.878204,38,25,0,0.058784455,178.77,0,0,0.98409516,0.42514968,0.6219333,0.23652652,0.34093094,-173.51038,-12.853954,-59.083847,-25.547342,False,322,201.4432967057529,0.7814926,257.7674,19.926985,30,57.017876303309635,5.132955,11.108197,20.948515,35,242.18003605531914,9.153479,26.457705,18.78755,1.4852711,0,1,0,1,0,2.160965,1.0215302,1.1394348,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,359.9376783588628,-0.03587659007327992,266.83949002565697,-5.608235068351055,False,False,0,False,False,False,False,False,False,False,False,2.4285256e-11,1.4375896e-10,0.9999882,,,,,,,,,,,,,,,,,,,,,,,0.012183473839537284
1636148068921376768,Gaia DR3 4057481756595123712,4057481756595123712,173419998,2016.0,266.4307590567318,0.05583999,-29.00745832341108,0.04444637,0.4446251885700803,0.061167985,7.26892,3.9946208,-0.9570756260367235,0.065312,-3.8782729516570544,0.041731056,0.38149607,-0.20273694,-0.27087146,-0.34568554,-0.31282005,-0.30307704,-0.80028826,-0.16079468,0.33794507,0.37267366,395,0,393,2,-0.6124888,490.86285,0.1669492,2.039271,31,False,1.1993792,,,,,,,,45,19,0.09918995,47,31,0,0.053901,4.355108,0,0,0.97724104,0.40617436,0.57089126,0.29129368,0.24729893,-171.43797,-8.057844,-57.234028,-27.609873,False,389,5693.893451011999,3.032162,1877.8329,16.298843,43,551.6806375363458,5.468952,100.875015,18.484324,46,8393.851074861303,9.955396,843.1459,14.937992,1.5710746,0,1,0,0,0,3.5463314,2.18548,1.3608513,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,359.95089392562215,-0.056374721183630856,266.8639660901383,-5.6070239066788155,False,False,0,True,False,False,False,False,False,True,False,1.0202233e-13,5.0959643e-13,1.0,,,,,,,,,,,,,,,,,,,,,,,0.01220564549560325
